commodity,year,month,price,price_change,price_pct_change,MA7,MA30
Coffee,2021,1,8557.370714285715,-225.92592592592592,-0.0003033636638109187,8593.589025974024,
Coffee,2021,2,8200.17653846154,54.380384615384656,0.04403202678454701,8239.10467032967,8378.416893333333
Coffee,2021,3,7835.761111111111,-1.7488888888888983,0.007813660355564769,7820.4230687830695,7916.752061728394
Coffee,2021,4,7523.339310344827,-26.555862068965506,0.04332886359725883,7635.850837438424,7895.658735632184
Coffee,2021,5,10131.619615384614,173.2096153846154,0.03196737090794737,9563.584340659341,8115.8110256410255
Coffee,2021,6,7861.217037037037,-170.89962962962963,0.007008897524955928,8227.131534391534,9337.934456790124
Coffee,2021,7,7755.153666666666,-32.85699999999999,0.019959208245034735,7856.890238095238,7870.528711111111
Coffee,2021,8,9176.863103448277,72.61655172413796,0.058159078075680305,9052.884778325122,8393.07335632184
Coffee,2021,9,8278.43172413793,-1.7862068965517304,0.022249124947612157,8254.049704433497,8785.316643678161
Coffee,2021,10,8523.342962962963,-1.0603703703703702,0.031245836633899484,8576.000952380953,8398.600950617283
Coffee,2021,11,8315.491153846155,1.1950000000000225,0.007280611197774237,8341.81087912088,8447.34135897436
Coffee,2021,12,8278.69724137931,-6.259310344827601,0.015166060075214906,8252.616896551724,8193.790747126437
Coffee,2022,1,9314.865555555556,15.01111111111115,0.011923345830253885,9302.97492063492,9049.192938271606
Coffee,2022,2,10361.577391304349,44.17956521739131,0.01649765848771283,10208.122111801244,9635.797826086957
Coffee,2022,3,10134.4075,-18.92000000000001,0.01493208845751928,10207.969285714285,10416.931333333332
Coffee,2022,4,11555.830714285714,24.404642857142854,0.022435638569774156,11274.06693877551,10493.319833333333
Coffee,2022,5,11811.307931034482,66.71103448275866,0.03782276568573397,11682.147192118226,11397.764229885057
Coffee,2022,6,14621.7416,184.30759999999998,0.03392933923979966,14251.936800000001,13004.886653333335
Coffee,2022,7,11741.456923076923,9.590769230769252,0.05579621465995239,12102.276153846153,13479.090923076923
Coffee,2022,8,12283.468518518519,27.345555555555553,0.03779511411380826,12250.221216931217,11934.004506172838
Coffee,2022,9,13614.899259259259,-155.39111111111112,0.024349526050311324,13626.168465608465,12949.510456790123
Coffee,2022,10,11877.214285714286,-3.3253571428571314,0.023607869309683643,11903.560459183675,12754.19319047619
Coffee,2022,11,11513.9904,-123.47120000000002,0.004144484964079006,11652.549028571428,11762.517133333335
Coffee,2022,12,11029.66,10.942592592592636,0.009229509475639604,11090.806243386243,11452.68035802469
Coffee,2023,1,13689.1075,112.69857142857141,0.04544765917584738,13394.917448979593,12553.183666666666
Coffee,2023,2,15665.5396,-41.07959999999999,0.028420965585311153,15444.700114285713,14298.021413333334
Coffee,2023,3,15804.531111111111,101.48370370370368,0.018776359498973952,15906.08962962963,15848.924148148148
Coffee,2023,4,17380.72703703704,151.62481481481487,0.029739809837449234,17113.077619047617,16197.11074074074
Coffee,2023,5,17184.1064,-7.730800000000017,0.023706562012578692,17112.912685714284,17351.260813333334
Coffee,2023,6,18221.253703703704,-13.67518518518517,0.02247058665109033,18245.281375661376,17718.312716049382
Coffee,2023,7,17235.790833333333,-8.854166666666657,0.016206850496461322,17089.180892857144,17520.35438888889
Coffee,2023,8,18319.327999999998,115.49233333333335,0.021388325911263235,17982.098142857143,17656.730677777778
Coffee,2023,9,17530.48857142857,-38.81999999999997,0.03498413438270651,18047.22005102041,18404.365285714284
Coffee,2023,10,16620.506296296295,-139.25222222222217,0.02391949227809734,16507.798042328042,16824.50611111111
Coffee,2023,11,17324.309629629628,48.63148148148147,0.020012582261424335,17263.747195767195,17017.965
Coffee,2023,12,17412.62,-123.79038461538464,0.03823805733380909,17434.99412087912,17384.046538461538
Coffee,2024,1,19171.419655172416,198.5475862068966,0.03382593205805111,19095.455172413793,18312.821735632184
Coffee,2024,2,17870.8996,-206.31520000000003,0.00549693348113988,17883.9772,18894.042546666664
Coffee,2024,3,17671.609285714287,22.29714285714285,0.008776381009156823,18006.649591836736,18116.02832142857
Coffee,2024,4,19266.528461538463,237.95730769230767,0.020204182482799062,18576.016703296704,17910.435628205127
Coffee,2024,5,19914.84928571429,-9.863214285714223,0.013478659210281468,19684.417397959183,19278.217523809522
Coffee,2024,6,20494.846538461537,-22.11692307692311,0.003462183087076088,20840.829725274725,20276.094435897438
Coffee,2024,7,20807.602692307693,-5.546538461538446,0.003879438312325348,20786.169120879124,20612.345256410255
Coffee,2024,8,21286.799259259256,113.02074074074059,0.016960110301154057,21080.9317989418,20730.920654320988
Coffee,2024,9,22013.80392857143,7.319642857142851,0.014078147133229286,22008.18301020408,21741.815178571425
Coffee,2024,10,22196.2224137931,174.24793103448283,0.01220473956374368,22021.242561576353,22067.40557471264
Coffee,2024,11,22709.89185185185,-185.55777777777791,0.007868427366375066,22856.647407407407,22643.562345679013
Coffee,2024,12,23436.41607142857,38.473214285714285,0.016128047953388316,23294.798826530612,22735.727654761904
Coffee,2025,1,25655.262068965516,-18.675172413793163,0.0211546691771369,25654.364285714288,25602.013724137934
Coffee,2025,2,26843.56,96.07080000000002,0.011303794847964904,26337.80285714286,25243.262173333333
Coffee,2025,3,26288.366129032256,139.34354838709683,0.008702654226958663,26329.577511520736,26408.681086021505
Coffee,2025,4,26994.39962962963,-202.78111111111113,0.007403553072887006,27104.797671957673,26890.564407407404
Coffee,2025,5,25171.932333333334,-41.92866666666671,0.003499585182805574,25410.773,26041.1687
Coffee,2025,6,23551.393703703703,-138.50259259259258,0.006413665162861837,24125.87195767196,24990.92660493827
Coffee,2025,7,21938.700344827583,-70.4337931034484,0.011156107255373218,21948.56738916256,22932.451471264365
Coffee,2025,8,24101.4492,226.56040000000007,0.013484608883616108,23603.281542857145,22502.51544
Coffee,2025,9,24270.132857142857,-79.33678571428572,0.008181133310567568,24419.166224489796,24461.51113095238
Coffee,2025,10,24060.089655172414,41.36517241379311,0.005105957845554608,23953.597142857143,23807.17340229885
Coffee,2025,11,23182.40166666667,-9.986333333333361,0.0025970509406287173,23268.42,23709.083044444444
Coffee,2025,12,22695.325357142858,-8.41,0.007104206260609704,22833.050102040816,23152.938035714287
Coffee,2026,1,20428.48,-707.3599999999997,-0.031170326500320075,21067.548214285714,22491.086583333334
Coffee,2026,2,20855.64142857143,28.515238095238082,0.0018285260480014906,20848.870340136054,21118.790587301588
Coffee,2026,3,20495.31695652174,-25.56652173913056,-0.0006609323905851819,20543.703478260868,20735.28027536232
Coffee,2026,4,20337.870909090907,2.846818181818217,0.0004273676433748756,20332.876753246754,20437.7405
Coffee,2026,5,20314.774999999998,-18.56818181818182,-0.0007304364979980226,20333.50707792208,20326.179666666667
Coffee,2026,6,20396.31090909091,24.65318181818177,0.0015542630505857719,20349.110584415586,20324.001848484848
Coffee,2026,7,20464.055,-57.6899999999996,-0.002564028443549999,20563.847857142857,20382.109333333334
Coffee,2026,8,20501.208000000002,-42.431999999999974,-0.0017833388088008607,20531.867714285716,20412.586066666663
Coffee,2026,9,20337.81,-33.29400000000023,-0.0011094973727794795,20446.72742857143,20403.435599999997
Coffee,2026,10,20341.23,-0.2779999999998779,0.00037686830555999987,20340.795714285716,20439.403599999998
Coffee,2026,11,20391.734,-6.48400000000039,0.00023652505137185877,20370.852285714285,20450.823800000002
Coffee,2026,12,20292.84,-11.955999999999824,-0.00012140878329219909,20338.23542857143,20426.861666666664
Cotton,2021,1,5718.746296296296,-2.5442307692307726,0.007647831952575366,5744.2734693877555,
Cotton,2021,2,5951.78,18.974090909090922,0.009131805787391494,5903.0196753246755,5791.628766666667
Cotton,2021,3,5952.31,-11.471249999999982,0.003640918206073505,5967.516666666666,5961.065819444444
Cotton,2021,4,5790.7628,-6.335600000000029,0.004945889900659936,5826.3848,5899.836706666667
Cotton,2021,5,5957.073636363636,39.04909090909091,0.018305868718138465,5836.295584415584,5819.884515151515
Cotton,2021,6,5954.11,-88.88888888888889,-0.0025470149742931416,5953.863015873016,5795.583666666666
Cotton,2021,7,5332.674285714286,430.58571428571435,9.402433857905072,5676.50469387755,5808.613714285714
